transaction_id,customer_id,product_name,channel,branch_id,transaction_date,amount,is_outlier
T2_001342,C2_000346,Kredit Mikro,Mobile Banking,B2_026,2024-12-08,82974691,FALSE
T2_001343,C2_001368,Kredit Mikro,Mobile Banking,B2_008,2024-08-23,115814007,FALSE
T2_001344,C2_002244,Kredit Mikro,EDC,B2_003,2025-05-17,229447958,FALSE
T2_001345,C2_002258,Tabungan,Mobile Banking,B2_016,2023-10-16,300026239,FALSE
T2_001346,C2_001655,Deposito,Internet Banking,B2_007,2023-09-16,125551516,FALSE
T2_001347,C2_002576,Kredit Mikro,Mobile Banking,B2_017,2025-07-06,357458710,FALSE
T2_001348,C2_002677,Kartu Kredit,Teller,B2_019,2024-12-20,152175854,FALSE
T2_001349,C2_001322,Deposito,ATM,B2_023,2025-06-05,426923926,FALSE
T2_001350,C2_002452,Deposito,ATM,B2_003,2025-02-19,264578793,FALSE
T2_001351,C2_000190,Kredit Mikro,Mobile Banking,B2_027,2024-03-22,147417562,FALSE
T2_001352,C2_001396,Kartu Kredit,ATM,B2_007,2023-06-03,62440346,FALSE
T2_001353,C2_000107,Deposito,EDC,B2_019,2024-08-18,367975590,FALSE
T2_001354,C2_000668,Kredit Konsumer,ATM,B2_003,2023-10-04,386868506,FALSE
T2_001355,C2_002492,Kartu Kredit,Teller,B2_018,2024-08-16,128192726,FALSE
T2_001356,C2_001321,Deposito,Mobile Banking,B2_021,2023-11-12,175947158,FALSE
T2_001357,C2_001409,Deposito,ATM,B2_027,2025-07-16,394982548,FALSE
T2_001358,C2_002576,Kartu Kredit,Teller,B2_017,2023-09-24,352351110,FALSE
T2_001359,C2_001334,Tabungan,ATM,B2_011,2023-04-08,396326804,FALSE
T2_001360,C2_002760,Kartu Kredit,Teller,B2_012,2025-06-08,306878444,FALSE
T2_001361,C2_001218,Kredit Konsumer,Mobile Banking,B2_014,2024-05-03,38889398,FALSE
T2_001362,C2_001774,Tabungan,Teller,B2_004,2023-04-04,15871547,FALSE
T2_001363,C2_002712,Kredit Mikro,ATM,B2_012,2024-09-03,291475383,FALSE
T2_001364,C2_000809,Tabungan,Teller,B2_012,2023-11-29,4612703,FALSE
T2_001365,C2_000063,Kredit Konsumer,Mobile Banking,B2_027,2024-12-23,181674214,FALSE
T2_001366,C2_002542,Kredit Konsumer,Teller,B2_020,2024-09-01,92540917,FALSE
T2_001367,C2_002318,Kredit Konsumer,EDC,B2_010,2024-02-09,69336171,FALSE
T2_001368,C2_001196,Deposito,ATM,B2_003,2024-04-03,84576895,FALSE
T2_001369,C2_001707,Tabungan,Teller,B2_005,2023-07-22,348295476,FALSE
T2_001370,C2_001153,Kredit Konsumer,EDC,B2_020,2024-04-23,57803921,FALSE
T2_001371,C2_000886,Tabungan,EDC,B2_008,2023-11-03,212179909,FALSE
T2_001372,C2_002401,Tabungan,Internet Banking,B2_011,2023-06-25,287702343,FALSE
T2_001373,C2_000640,Kredit Mikro,Teller,B2_015,2025-07-09,197830193,FALSE
T2_001374,C2_002699,Kredit Mikro,Internet Banking,B2_024,2023-07-04,276317621,FALSE
T2_001375,C2_002196,Kredit Mikro,EDC,B2_010,2024-08-04,319063169,FALSE
T2_001376,C2_000761,Deposito,Mobile Banking,B2_001,2025-07-04,117488487,FALSE
T2_001377,C2_001244,Deposito,Teller,B2_024,2023-07-24,323341741,FALSE
T2_001378,C2_002453,Kredit Mikro,Internet Banking,B2_011,2023-12-19,472903187,FALSE
T2_001379,C2_002889,Kredit Konsumer,ATM,B2_013,2024-11-30,16559291,FALSE
T2_001380,C2_002452,Kartu Kredit,Mobile Banking,B2_009,2023-08-29,314279657,FALSE
T2_001381,C2_000117,Deposito,Internet Banking,B2_004,2023-06-19,429501879,FALSE
T2_001382,C2_002550,Kartu Kredit,Teller,B2_027,2024-02-05,385326860,FALSE
T2_001383,C2_001615,Deposito,ATM,B2_024,2024-10-19,451172773,FALSE
T2_001384,C2_002796,Tabungan,Mobile Banking,B2_028,2025-03-14,280586247,FALSE
T2_001385,C2_002222,Kredit Konsumer,EDC,B2_015,2024-10-27,159616153,FALSE
T2_001386,C2_001121,Deposito,Internet Banking,B2_025,2023-11-13,208818941,FALSE
T2_001387,C2_002526,Tabungan,Mobile Banking,B2_002,2024-05-27,37655561,FALSE
T2_001388,C2_000548,Kredit Konsumer,EDC,B2_029,2024-05-08,470537224,FALSE
T2_001389,C2_001637,Deposito,Teller,B2_027,2024-10-06,186112539,FALSE
T2_001390,C2_000873,Kredit Konsumer,Teller,B2_009,2023-10-01,447992006,FALSE
T2_001391,C2_002609,Deposito,EDC,B2_022,2024-05-25,455153216,FALSE
T2_001392,C2_001446,Kredit Mikro,Mobile Banking,B2_009,2025-04-22,234236576,FALSE
T2_001393,C2_001349,Deposito,Internet Banking,B2_027,2023-08-28,460778090,FALSE
T2_001394,C2_000881,Deposito,Teller,B2_011,2023-02-07,316302768,FALSE
T2_001395,C2_001493,Tabungan,Teller,B2_024,2023-12-11,179809868,FALSE
T2_001396,C2_000326,Kredit Mikro,Mobile Banking,B2_030,2025-06-01,356642337,FALSE
T2_001397,C2_002057,Kartu Kredit,Teller,B2_020,2023-09-10,311660234,FALSE
T2_001398,C2_001115,Kredit Konsumer,ATM,B2_011,2023-06-29,419148846,FALSE
T2_001399,C2_000705,Kartu Kredit,EDC,B2_007,2023-05-24,70503215,FALSE
T2_001400,C2_002334,Kartu Kredit,Internet Banking,B2_015,2024-12-21,45446172,FALSE
T2_001401,C2_001167,Kredit Mikro,Mobile Banking,B2_003,2023-07-18,400070703,FALSE
T2_001402,C2_002464,Kredit Mikro,ATM,B2_017,2024-05-31,150579002,FALSE
T2_001403,C2_000724,Kredit Mikro,Teller,B2_004,2023-03-27,458136238,FALSE
T2_001404,C2_001924,Tabungan,Teller,B2_020,2024-10-18,471489086,FALSE
T2_001405,C2_000951,Tabungan,ATM,B2_029,2023-09-05,271305242,FALSE
T2_001406,C2_001826,Kredit Konsumer,Teller,B2_030,2024-11-23,102686050,FALSE
T2_001407,C2_001656,Kredit Mikro,EDC,B2_029,2024-03-27,493288549,FALSE
T2_001408,C2_001085,Kartu Kredit,Teller,B2_005,2023-03-17,320563992,FALSE
T2_001409,C2_002342,Kredit Konsumer,Internet Banking,B2_029,2024-04-29,17950894,FALSE
T2_001410,C2_002388,Tabungan,EDC,B2_020,2024-10-01,298793196,FALSE
T2_001411,C2_000879,Deposito,Mobile Banking,B2_009,2025-01-19,335961166,FALSE
T2_001412,C2_002867,Deposito,EDC,B2_021,2025-08-10,91437434,FALSE
T2_001413,C2_000186,Kredit Konsumer,Mobile Banking,B2_005,2023-10-22,121534593,FALSE
T2_001414,C2_001255,Tabungan,Mobile Banking,B2_014,2023-02-14,22940094,FALSE
T2_001415,C2_001163,Kredit Konsumer,EDC,B2_024,2023-02-18,371847117,FALSE
T2_001416,C2_000882,Tabungan,Internet Banking,B2_023,2024-10-23,466079309,FALSE
T2_001417,C2_000776,Kredit Mikro,Teller,B2_012,2023-01-17,295004461,FALSE
T2_001418,C2_000802,Deposito,EDC,B2_018,2024-11-17,107367862,FALSE
T2_001419,C2_000662,Kartu Kredit,Mobile Banking,B2_017,2024-08-09,381665768,FALSE
T2_001420,C2_000190,Kredit Mikro,EDC,B2_017,2023-06-07,160073659,FALSE
T2_001421,C2_001608,Kartu Kredit,Mobile Banking,B2_017,2023-10-15,487728855,FALSE
T2_001422,C2_000353,Kredit Konsumer,Mobile Banking,B2_026,2024-11-30,301284804,FALSE
T2_001423,C2_002087,Deposito,ATM,B2_029,2023-10-03,316077739,FALSE
T2_001424,C2_001097,Kartu Kredit,Internet Banking,B2_006,2025-05-05,237047707,FALSE
T2_001425,C2_002934,Kredit Konsumer,Internet Banking,B2_021,2024-02-25,466203245,FALSE
T2_001426,C2_000022,Tabungan,Mobile Banking,B2_025,2024-12-19,478227468,FALSE
T2_001427,C2_000713,Kredit Mikro,Mobile Banking,B2_022,2023-11-23,424478287,FALSE
T2_001428,C2_000031,Tabungan,Teller,B2_014,2024-01-07,237212438,FALSE
T2_001429,C2_002884,Kredit Mikro,Mobile Banking,B2_010,2023-01-24,62365023,FALSE
T2_001430,C2_001800,Deposito,Mobile Banking,B2_010,2025-05-07,410176523,FALSE
T2_001431,C2_001461,Kartu Kredit,Internet Banking,B2_012,2025-04-10,463241960,FALSE
T2_001432,C2_001385,Tabungan,Mobile Banking,B2_028,2023-03-23,75969621,FALSE
T2_001433,C2_002019,Tabungan,Teller,B2_005,2025-03-23,449222004,FALSE
T2_001434,C2_002774,Kartu Kredit,ATM,B2_013,2023-05-09,297139670,FALSE
T2_001435,C2_000054,Kartu Kredit,ATM,B2_023,2023-06-20,232651234,FALSE
T2_001436,C2_000371,Kredit Konsumer,Teller,B2_021,2024-08-22,237501080,FALSE
T2_001437,C2_000097,Kredit Mikro,Mobile Banking,B2_001,2023-02-24,177900852,FALSE
T2_001438,C2_000885,Kredit Konsumer,Teller,B2_009,2023-12-03,170455854,FALSE
T2_001440,C2_001060,Kartu Kredit,Internet Banking,B2_005,2025-02-14,30296445,FALSE
T2_001441,C2_002366,Deposito,Mobile Banking,B2_013,2024-04-24,139520620,FALSE
T2_001442,C2_001394,Tabungan,Mobile Banking,B2_020,2023-05-28,71062844,FALSE
T2_001443,C2_002335,Tabungan,EDC,B2_016,2025-01-24,490209949,FALSE
T2_001444,C2_000650,Kredit Mikro,Mobile Banking,B2_006,2024-11-08,87824376,FALSE
T2_001445,C2_000243,Kredit Konsumer,EDC,B2_025,2025-03-23,67130653,FALSE
T2_001446,C2_001315,Kredit Mikro,EDC,B2_001,2025-01-06,157057794,FALSE
T2_001447,C2_000413,Tabungan,Internet Banking,B2_004,2023-11-25,258651447,FALSE
T2_001448,C2_002270,Kartu Kredit,EDC,B2_030,2023-10-18,14791743,FALSE
T2_001449,C2_001055,Deposito,EDC,B2_010,2024-05-20,481371126,FALSE
T2_001450,C2_001889,Kredit Mikro,EDC,B2_003,2023-06-04,127550686,FALSE
T2_001451,C2_000872,Tabungan,EDC,B2_003,2024-09-18,96796451,FALSE
T2_001452,C2_001777,Kredit Konsumer,EDC,B2_012,2024-04-27,52478009,FALSE
T2_001453,C2_002833,Kredit Mikro,Teller,B2_008,2023-05-22,266971125,FALSE
T2_001454,C2_001506,Tabungan,EDC,B2_024,2023-01-07,348600803,FALSE
T2_001455,C2_000096,Kredit Konsumer,Teller,B2_023,2024-08-28,332028130,FALSE
T2_001456,C2_000225,Kredit Konsumer,Teller,B2_026,2023-10-22,422261837,FALSE
T2_001457,C2_001573,Deposito,Teller,B2_028,2025-01-31,25186005,FALSE
T2_001458,C2_000735,Kartu Kredit,Mobile Banking,B2_005,2023-08-26,379687886,FALSE
T2_001459,C2_000223,Deposito,Teller,B2_002,2023-05-17,66795798,FALSE
T2_001460,C2_000991,Kredit Konsumer,Mobile Banking,B2_021,2023-07-28,7511943,FALSE
T2_001461,C2_001702,Kredit Mikro,Teller,B2_020,2023-10-25,180751601,FALSE
T2_001462,C2_002168,Kartu Kredit,Teller,B2_014,2023-08-24,386479191,FALSE
T2_001463,C2_000138,Kredit Konsumer,Teller,B2_024,2025-02-19,258435376,FALSE
T2_001464,C2_002376,Kartu Kredit,Internet Banking,B2_030,2024-01-01,116574185,FALSE
T2_001465,C2_002926,Kredit Mikro,Mobile Banking,B2_030,2025-05-24,472219239,FALSE
T2_001466,C2_002788,Tabungan,Mobile Banking,B2_006,2023-01-15,433295799,FALSE
T2_001467,C2_000595,Tabungan,Internet Banking,B2_001,2023-10-19,332006688,FALSE
T2_001468,C2_000540,Kredit Konsumer,EDC,B2_021,2023-02-10,212409222,FALSE
T2_001469,C2_002682,Kredit Konsumer,Teller,B2_024,2025-06-16,493025829,FALSE
T2_001470,C2_001415,Deposito,ATM,B2_017,2023-12-13,200580387,FALSE
T2_001471,C2_000340,Kredit Konsumer,Mobile Banking,B2_001,2023-12-09,312764849,FALSE
T2_001472,C2_001538,Tabungan,Mobile Banking,B2_012,2023-04-24,121252808,FALSE
T2_001473,C2_002873,Tabungan,ATM,B2_012,2023-05-30,192685089,FALSE
T2_001474,C2_002130,Deposito,ATM,B2_015,2024-09-20,58103487,FALSE
T2_001475,C2_000866,Kredit Mikro,ATM,B2_003,2025-01-14,327426026,FALSE
T2_001476,C2_000398,Kartu Kredit,Internet Banking,B2_014,2023-09-18,58425469,FALSE
T2_001477,C2_000714,Tabungan,Teller,B2_029,2023-03-03,269320531,FALSE
T2_001478,C2_002406,Kartu Kredit,Teller,B2_001,2025-03-27,288466130,FALSE
T2_001479,C2_002848,Kredit Konsumer,ATM,B2_014,2025-04-24,335534879,FALSE
T2_001480,C2_000181,Kredit Konsumer,EDC,B2_014,2023-03-02,288574897,FALSE
T2_001481,C2_001539,Kredit Mikro,Teller,B2_006,2025-07-21,6596918,FALSE
T2_001482,C2_001015,Kartu Kredit,EDC,B2_013,2025-06-19,482946132,FALSE
T2_001484,C2_001160,Deposito,EDC,B2_012,2025-06-14,25794888,FALSE
T2_001485,C2_001289,Tabungan,Internet Banking,B2_021,2024-12-04,199455139,FALSE
T2_001486,C2_000203,Kartu Kredit,Teller,B2_003,2024-01-27,28568188,FALSE
T2_001487,C2_000784,Kartu Kredit,Teller,B2_002,2024-07-08,111176545,FALSE
T2_001488,C2_001506,Tabungan,Mobile Banking,B2_001,2023-02-23,284921515,FALSE
T2_001489,C2_001880,Tabungan,Teller,B2_018,2025-04-25,22765317,FALSE
T2_001490,C2_002335,Kredit Mikro,Mobile Banking,B2_015,2024-06-06,413795296,FALSE
T2_001491,C2_002181,Kredit Konsumer,ATM,B2_026,2024-03-09,276380686,FALSE
T2_001492,C2_001121,Kredit Mikro,Mobile Banking,B2_016,2025-04-17,315432337,FALSE
T2_001493,C2_001118,Tabungan,ATM,B2_025,2024-06-06,317476502,FALSE
T2_001494,C2_000094,Tabungan,Teller,B2_026,2023-03-01,201173114,FALSE
T2_001495,C2_001319,Deposito,Mobile Banking,B2_005,2024-03-24,403573638,FALSE
T2_001496,C2_001040,Kredit Konsumer,ATM,B2_016,2023-06-08,362205389,FALSE
T2_001497,C2_000474,Deposito,Mobile Banking,B2_012,2024-08-26,325983245,FALSE
T2_001498,C2_001484,Kredit Konsumer,ATM,B2_016,2024-03-16,32900724,FALSE
T2_001499,C2_000211,Kredit Konsumer,Mobile Banking,B2_011,2023-04-15,471526389,FALSE
T2_001500,C2_002607,Kartu Kredit,ATM,B2_008,2024-12-13,209995583,FALSE
T2_001501,C2_002491,Kredit Konsumer,EDC,B2_003,2024-03-27,213798035,FALSE
T2_001502,C2_000099,Tabungan,Teller,B2_021,2024-05-24,250673057,FALSE
T2_001503,C2_000020,Kredit Konsumer,Teller,B2_028,2023-05-25,394457501,FALSE
T2_001504,C2_000021,Kredit Mikro,Mobile Banking,B2_016,2023-01-31,358737372,FALSE
T2_001505,C2_001871,Kartu Kredit,ATM,B2_007,2023-10-20,339814086,FALSE
T2_001506,C2_002742,Deposito,EDC,B2_028,2025-03-10,250560413,FALSE
T2_001507,C2_000561,Kredit Konsumer,Teller,B2_002,2023-09-02,354079530,FALSE
T2_001508,C2_001047,Deposito,Mobile Banking,B2_019,2023-06-04,395752045,FALSE
T2_001509,C2_000108,Tabungan,Teller,B2_003,2024-11-07,49295917,FALSE
T2_001510,C2_000836,Deposito,EDC,B2_011,2025-08-21,10519705,FALSE
T2_001511,C2_002653,Kredit Konsumer,Teller,B2_009,2025-04-09,476648708,FALSE
T2_001512,C2_001701,Deposito,Internet Banking,B2_011,2025-06-06,289413528,FALSE
T2_001513,C2_002072,Tabungan,EDC,B2_001,2024-09-26,67289270,FALSE
T2_001514,C2_002824,Kredit Konsumer,ATM,B2_029,2025-02-04,106534045,FALSE
T2_001515,C2_001772,Deposito,EDC,B2_025,2025-04-28,97422049,FALSE
T2_001516,C2_002501,Deposito,Mobile Banking,B2_030,2024-10-23,102412141,FALSE
T2_001517,C2_001643,Tabungan,ATM,B2_030,2023-08-25,263307312,FALSE
T2_001518,C2_001565,Kredit Mikro,Teller,B2_001,2023-10-03,244797522,FALSE
T2_001519,C2_002163,Kredit Mikro,EDC,B2_012,2023-12-12,219049002,FALSE
T2_001520,C2_002442,Kartu Kredit,ATM,B2_010,2023-11-25,431059549,FALSE
T2_001521,C2_000952,Tabungan,Teller,B2_023,2023-04-17,354934599,FALSE
T2_001522,C2_001906,Kredit Mikro,EDC,B2_012,2025-07-09,131643029,FALSE
T2_001523,C2_002668,Deposito,ATM,B2_014,2025-07-02,98191901,FALSE
T2_001524,C2_001609,Tabungan,Mobile Banking,B2_011,2023-11-19,138409809,FALSE
T2_001525,C2_000778,Deposito,Teller,B2_004,2024-10-13,193553942,FALSE
T2_001526,C2_002644,Deposito,Teller,B2_010,2024-09-21,212972923,FALSE
T2_001527,C2_001428,Kartu Kredit,Mobile Banking,B2_024,2023-12-17,397128343,FALSE
T2_001528,C2_001627,Kartu Kredit,Mobile Banking,B2_017,2023-06-26,494163307,FALSE
T2_001529,C2_001013,Kredit Konsumer,Mobile Banking,B2_001,2023-06-14,75105963,FALSE
T2_001530,C2_000266,Tabungan,ATM,B2_006,2023-02-03,210032243,FALSE
T2_001531,C2_000083,Kredit Mikro,Mobile Banking,B2_005,2024-06-25,246941613,FALSE
T2_001532,C2_000937,Kartu Kredit,Internet Banking,B2_021,2025-08-25,115745295,FALSE
T2_001533,C2_001744,Tabungan,ATM,B2_018,2024-03-14,240864327,FALSE
T2_001534,C2_001996,Kartu Kredit,Mobile Banking,B2_018,2023-03-26,256447436,FALSE
T2_001535,C2_000246,Kredit Mikro,Mobile Banking,B2_004,2024-04-20,18959849,FALSE
T2_001536,C2_001285,Kartu Kredit,Internet Banking,B2_018,2024-03-04,151382413,FALSE
T2_001537,C2_000811,Kredit Konsumer,EDC,B2_020,2023-01-08,113904979,FALSE
T2_001538,C2_001011,Tabungan,Mobile Banking,B2_021,2023-07-20,325726495,FALSE
T2_001539,C2_001731,Tabungan,Teller,B2_020,2023-01-08,171894498,FALSE
T2_001540,C2_001176,Deposito,Mobile Banking,B2_016,2024-11-05,133461383,FALSE
T2_001541,C2_001398,Kredit Konsumer,ATM,B2_022,2023-03-28,414994817,FALSE
T2_001542,C2_000671,Kartu Kredit,ATM,B2_028,2023-08-05,150197795,FALSE
T2_001543,C2_001851,Deposito,Mobile Banking,B2_015,2025-03-12,96480406,FALSE
T2_001544,C2_001142,Kartu Kredit,ATM,B2_013,2023-01-02,242048368,FALSE
T2_001545,C2_000628,Kredit Konsumer,Teller,B2_003,2024-04-08,47354625,FALSE
T2_001546,C2_000707,Deposito,Mobile Banking,B2_018,2023-04-11,285308827,FALSE
T2_001547,C2_002177,Kredit Mikro,Teller,B2_001,2023-09-09,379144452,FALSE
T2_001548,C2_000199,Tabungan,Internet Banking,B2_005,2023-02-24,189292480,FALSE
T2_001549,C2_000767,Kredit Konsumer,EDC,B2_004,2025-04-27,424991474,FALSE
T2_001550,C2_002977,Kredit Konsumer,Internet Banking,B2_009,2023-01-08,294442901,FALSE
T2_001551,C2_001101,Kartu Kredit,Mobile Banking,B2_026,2025-06-28,9215750,FALSE
T2_001552,C2_001471,Kredit Mikro,EDC,B2_001,2023-07-11,450720885,FALSE
T2_001553,C2_001695,Kredit Mikro,Mobile Banking,B2_025,2024-03-07,344884795,FALSE
T2_001554,C2_002556,Kredit Konsumer,EDC,B2_024,2025-08-06,120008235,FALSE
T2_001555,C2_001076,Kredit Konsumer,Mobile Banking,B2_030,2025-02-05,108829206,FALSE
T2_001556,C2_002226,Tabungan,EDC,B2_010,2023-11-24,31583511,FALSE
T2_001557,C2_001805,Kredit Mikro,Teller,B2_012,2024-04-28,163343961,FALSE
T2_001558,C2_001473,Kredit Konsumer,ATM,B2_012,2025-06-21,331532190,FALSE
T2_001559,C2_001260,Tabungan,Mobile Banking,B2_027,2024-08-20,105126938,FALSE
T2_001560,C2_001911,Kartu Kredit,Internet Banking,B2_015,2025-03-17,266739029,FALSE
T2_001561,C2_001190,Kredit Mikro,Internet Banking,B2_020,2024-09-23,143287468,FALSE
T2_001562,C2_001575,Deposito,Mobile Banking,B2_027,2023-05-27,212143085,FALSE
T2_001563,C2_001889,Deposito,Teller,B2_029,2025-03-24,31792675,FALSE
T2_001564,C2_002047,Kredit Konsumer,Mobile Banking,B2_002,2024-10-10,377199312,FALSE
T2_001565,C2_000298,Kredit Konsumer,EDC,B2_015,2023-07-18,484361643,FALSE
T2_001566,C2_000380,Tabungan,ATM,B2_003,2024-12-13,357193723,FALSE
T2_001567,C2_000167,Kredit Konsumer,Teller,B2_010,2024-07-18,125664276,FALSE
T2_001568,C2_002410,Kredit Konsumer,ATM,B2_025,2024-11-22,319408327,FALSE
T2_001569,C2_000841,Tabungan,Internet Banking,B2_026,2025-03-06,133034748,FALSE
T2_001570,C2_000504,Deposito,ATM,B2_002,2023-03-19,337800828,FALSE
T2_001571,C2_001641,Tabungan,ATM,B2_008,2023-05-19,197900609,FALSE
T2_001572,C2_002807,Kredit Mikro,Mobile Banking,B2_026,2024-07-26,222814831,FALSE
T2_001573,C2_000457,Kredit Mikro,Internet Banking,B2_001,2023-08-29,338922804,FALSE
T2_001574,C2_000859,Kredit Konsumer,ATM,B2_015,2023-10-02,148295021,FALSE
T2_001575,C2_000925,Kredit Konsumer,EDC,B2_004,2024-07-12,121264069,FALSE
T2_001576,C2_000708,Deposito,ATM,B2_003,2025-01-09,109690956,FALSE
T2_001577,C2_001689,Deposito,Mobile Banking,B2_013,2023-09-07,166462428,FALSE
T2_001578,C2_001808,Kartu Kredit,Teller,B2_010,2024-11-27,163727998,FALSE
T2_001579,C2_002233,Kredit Mikro,Teller,B2_002,2024-09-08,438402466,FALSE
T2_001580,C2_000418,Kredit Mikro,Teller,B2_019,2025-08-11,464016669,FALSE
T2_001581,C2_000715,Kartu Kredit,EDC,B2_019,2023-11-06,429367405,FALSE
T2_001582,C2_002825,Kartu Kredit,ATM,B2_014,2023-05-04,64218081,FALSE
T2_001583,C2_000795,Kredit Mikro,Internet Banking,B2_009,2023-06-23,281938835,FALSE
T2_001584,C2_000941,Kredit Konsumer,ATM,B2_019,2024-08-11,156888745,FALSE
T2_001585,C2_000123,Kredit Mikro,Teller,B2_025,2024-04-03,373676494,FALSE
T2_001586,C2_002035,Kartu Kredit,Teller,B2_020,2023-02-09,25125305,FALSE
T2_001587,C2_002652,Deposito,Internet Banking,B2_017,2023-09-22,137472905,FALSE
T2_001588,C2_001451,Tabungan,ATM,B2_024,2023-11-19,455956268,FALSE
T2_001589,C2_000061,Deposito,Teller,B2_026,2024-07-19,296321879,FALSE
T2_001590,C2_001733,Deposito,Internet Banking,B2_005,2025-02-17,279694737,FALSE
T2_001591,C2_002960,Kartu Kredit,Mobile Banking,B2_002,2024-12-11,260502466,FALSE
T2_001592,C2_000092,Kredit Mikro,Teller,B2_025,2023-04-30,388806235,FALSE
T2_001593,C2_000898,Kartu Kredit,Mobile Banking,B2_007,2025-05-15,200965617,FALSE
T2_001594,C2_000234,Kartu Kredit,ATM,B2_022,2023-12-27,194052235,FALSE
T2_001595,C2_000970,Kredit Konsumer,EDC,B2_002,2025-01-09,292515104,FALSE
T2_001596,C2_002579,Kredit Konsumer,ATM,B2_022,2024-01-28,71972815,FALSE
T2_001597,C2_001856,Tabungan,EDC,B2_012,2024-08-30,448495088,FALSE
T2_001598,C2_001018,Kredit Konsumer,Internet Banking,B2_014,2023-09-16,439666921,FALSE
T2_001599,C2_000788,Tabungan,EDC,B2_007,2024-10-04,315860290,FALSE
T2_001600,C2_002874,Deposito,Internet Banking,B2_014,2024-09-06,186592480,FALSE
T2_001601,C2_001020,Deposito,Teller,B2_012,2023-08-22,267949335,FALSE
T2_001602,C2_001980,Kartu Kredit,ATM,B2_016,2025-07-29,417624434,FALSE
T2_001603,C2_002875,Deposito,Internet Banking,B2_014,2024-03-06,66753468,FALSE
T2_001604,C2_001654,Kredit Konsumer,ATM,B2_021,2024-06-17,226946573,FALSE
T2_001605,C2_001261,Kredit Konsumer,ATM,B2_021,2024-02-23,339318562,FALSE
T2_001606,C2_001385,Kredit Konsumer,Internet Banking,B2_028,2023-10-04,223993935,FALSE
T2_001607,C2_002672,Kredit Mikro,Internet Banking,B2_004,2023-11-18,8427272,FALSE
T2_001608,C2_002290,Kredit Konsumer,EDC,B2_014,2024-07-25,491580683,FALSE
T2_001609,C2_000292,Kartu Kredit,Teller,B2_026,2023-08-11,84311006,FALSE
T2_001610,C2_002485,Kartu Kredit,Teller,B2_028,2025-04-18,94596976,FALSE
T2_001611,C2_000760,Deposito,Mobile Banking,B2_001,2023-03-08,329467205,FALSE
T2_001612,C2_002576,Tabungan,EDC,B2_010,2023-11-25,489797030,FALSE
T2_001613,C2_000050,Kredit Mikro,EDC,B2_023,2023-03-25,13531827,FALSE
T2_001614,C2_002842,Tabungan,ATM,B2_003,2024-12-13,119857501,FALSE
T2_001615,C2_002847,Kredit Mikro,ATM,B2_015,2024-09-09,111151148,FALSE
T2_001616,C2_002237,Kartu Kredit,Internet Banking,B2_021,2025-07-30,485756140,FALSE
T2_001617,C2_002986,Kartu Kredit,Mobile Banking,B2_029,2024-10-18,486775459,FALSE
T2_001618,C2_002007,Kredit Mikro,ATM,B2_013,2025-01-25,306275736,FALSE
T2_001619,C2_002730,Deposito,EDC,B2_008,2025-06-15,224278876,FALSE
T2_001620,C2_002267,Kredit Konsumer,Mobile Banking,B2_002,2025-08-20,35431155,FALSE
T2_001621,C2_002707,Kredit Konsumer,EDC,B2_020,2024-06-13,360935260,FALSE
T2_001622,C2_002768,Tabungan,EDC,B2_009,2023-09-10,185979574,FALSE
T2_001623,C2_001280,Kartu Kredit,EDC,B2_011,2023-01-20,94795285,FALSE
T2_001624,C2_002873,Kredit Konsumer,Teller,B2_029,2024-07-20,171647107,FALSE
T2_001625,C2_002406,Kartu Kredit,EDC,B2_002,2023-10-11,240219815,FALSE
T2_001626,C2_002696,Kartu Kredit,Teller,B2_008,2025-03-16,252931848,FALSE
T2_001627,C2_002238,Kartu Kredit,ATM,B2_009,2025-02-17,148212372,FALSE
T2_001628,C2_001872,Kredit Konsumer,EDC,B2_012,2023-09-10,40475950,FALSE
T2_001629,C2_001484,Kredit Konsumer,Internet Banking,B2_019,2024-08-29,337855527,FALSE
T2_001630,C2_001033,Kredit Konsumer,Internet Banking,B2_015,2024-05-24,100564108,FALSE
T2_001631,C2_002928,Kredit Mikro,Teller,B2_021,2023-07-13,202080979,FALSE
T2_001632,C2_000775,Kredit Konsumer,Teller,B2_004,2023-06-18,51425929,FALSE
T2_001633,C2_001704,Kartu Kredit,Mobile Banking,B2_010,2025-01-27,174980856,FALSE
T2_001634,C2_001012,Kartu Kredit,EDC,B2_013,2024-07-29,467859222,FALSE
